time_ms,head_deg,seg2_deg,seg3_deg,seg4_deg,seg5_deg,seg6_deg,seg7_deg,tail_deg
378.833333333333,2.94654867245888,1.12844449634407,2.39544896369891,3.93874754078749,-0.111171603380487,-0.453616577153378,-5.84623764226515,-14.4038397029063
379,2.86583560603267,1.01249620655473,2.3310855488962,3.87825549072984,-0.16928466469989,-0.42092587632835,-5.82603157323555,-14.4448198340041
379.166666666667,2.78418972094568,0.89594231594919,2.2658235277856,3.81621932841538,-0.226934949920721,-0.388540087443227,-5.80616772675558,-14.4834555905299
379.333333333333,2.70164692432893,0.778880144669221,2.19972357689909,3.75268492195265,-0.284077262317798,-0.356497346878542,-5.78668429918043,-14.5197114728253
379.5,2.61825405348623,0.661429858070554,2.13286555127077,3.68771410694341,-0.340656620999253,-0.32482525252749,-5.7676107391019,-14.553539390759
379.666666666667,2.5340688478445,0.543734380494254,2.06534838760767,3.62138460465353,-0.396608154599623,-0.293540779506773,-5.74896785166695,-14.5848787875743
379.833333333333,2.44918887839681,0.425991231655397,1.9972997241324,3.5537974188147,-0.451848489174225,-0.262596544879255,-5.73068416750455,-14.6136445578987
380,2.36374400460962,0.308439083581417,1.92887176396013,3.48507711061867,-0.506277592456685,-0.231881496637761,-5.71259761903639,-14.639723091793
380.166666666667,2.27786364076735,0.191319133736144,1.86022952172475,3.41536447173595,-0.559788134252637,-0.201274846190919,-5.69454010286189,-14.6629824505932
380.333333333333,2.19167674674739,0.0748751177519333,1.79155083978052,3.34481651520361,-0.612265354812087,-0.170645947071876,-5.6763374763205,-14.683272335078
380.5,2.10531183494803,-0.0406466422574308,1.72302642863144,3.27360648105422,-0.663586926619954,-0.139854159340482,-5.65780950000624,-14.7004240263631
380.666666666667,2.01878509323261,-0.155155705110748,1.65467599943278,3.20189541653494,-0.713693739020222,-0.108850249079376,-5.63870865165775,-14.7144943117455
380.833333333333,1.9320084617246,-0.268711384822262,1.58635566871257,3.12981628584907,-0.762590704772484,-0.0776770583719948,-5.61874638804654,-14.7257513722786
381,1.8449055008234,-0.381361216226231,1.51794536102329,3.05749411634098,-0.810277486733415,-0.0463686515067763,-5.59766656764279,-14.7344258566453
381.166666666667,1.75741134227408,-0.493140981382874,1.4493486429896,2.98504573250032,-0.856749719861444,-0.0149506402589283,-5.57524459013762,-14.7407130887963
381.333333333333,1.66947267862219,-0.60407468689062,1.38049269045645,2.91257970421798,-0.901999789587569,0.0165595995204884,-5.55128679898179,-14.7447745985613
