iter,umax,divmax,pmax,pargmax_i,pargmax_j,pargmax_k,force_lin_sum,force_lin_max,visc_lin_max,pres_lin_max
142,4.647126e-02,5.005760e-01,0.000000e+00,0,0,0,3.470239e-05,1.196336e-05,1.196336e-05,0.000000e+00
143,4.579825e-02,5.210595e-01,0.000000e+00,0,0,0,3.535936e-05,1.236864e-05,1.236864e-05,0.000000e+00
144,4.515605e-02,5.450491e-01,0.000000e+00,0,0,0,3.595364e-05,1.275034e-05,1.275034e-05,0.000000e+00
145,4.495203e-02,5.295898e-02,2.730617e+02,361,81,14,3.011094e+00,1.473274e+00,6.914397e-06,1.473268e+00
146,4.417628e-02,1.586527e-01,0.000000e+00,0,0,0,2.913656e-05,8.618221e-06,8.618221e-06,0.000000e+00
147,4.527429e-02,5.471312e-01,0.000000e+00,0,0,0,2.183123e-05,4.251904e-06,4.251904e-06,0.000000e+00
148,4.626876e-02,4.723803e-01,0.000000e+00,0,0,0,2.510147e-05,5.419416e-06,5.419416e-06,0.000000e+00
149,4.636085e-02,3.842831e-01,0.000000e+00,0,0,0,2.641776e-05,6.302256e-06,6.302256e-06,0.000000e+00
150,4.566260e-02,2.919013e-01,0.000000e+00,0,0,0,2.889082e-05,6.907038e-06,6.907038e-06,0.000000e+00
151,4.440832e-02,3.177472e-01,0.000000e+00,0,0,0,3.166741e-05,7.305380e-06,7.305380e-06,0.000000e+00
152,4.280488e-02,3.439867e-01,0.000000e+00,0,0,0,3.440657e-05,7.562710e-06,7.562710e-06,0.000000e+00
153,4.100755e-02,3.630943e-01,0.000000e+00,0,0,0,3.670040e-05,7.726851e-06,7.726851e-06,0.000000e+00
154,3.912622e-02,3.784752e-01,0.000000e+00,0,0,0,3.867298e-05,7.830399e-06,7.830399e-06,0.000000e+00
155,3.776099e-02,4.623033e-01,0.000000e+00,0,0,0,4.040524e-05,7.990208e-06,7.990208e-06,0.000000e+00
156,3.702423e-02,5.403459e-01,0.000000e+00,0,0,0,4.194459e-05,9.036766e-06,9.036766e-06,0.000000e+00
157,3.895034e-02,7.254136e-02,1.984972e+02,412,85,14,2.643427e+00,5.470397e-01,7.176013e-06,5.470326e-01
158,3.504311e-02,2.512088e-01,0.000000e+00,0,0,0,3.820732e-05,8.804344e-06,8.804344e-06,0.000000e+00
159,3.432953e-02,3.237767e-01,0.000000e+00,0,0,0,2.575275e-05,5.574334e-06,5.574334e-06,0.000000e+00
160,3.393890e-02,3.178438e-01,0.000000e+00,0,0,0,3.069510e-05,6.542103e-06,6.542103e-06,0.000000e+00
161,3.350691e-02,3.452122e-01,0.000000e+00,0,0,0,3.510799e-05,7.748981e-06,7.748981e-06,0.000000e+00
162,3.299507e-02,3.983092e-01,0.000000e+00,0,0,0,3.838479e-05,9.153606e-06,9.153606e-06,0.000000e+00
163,3.241731e-02,4.643738e-01,0.000000e+00,0,0,0,4.094992e-05,1.039992e-05,1.039992e-05,0.000000e+00
164,3.178541e-02,5.364389e-01,0.000000e+00,0,0,0,4.303851e-05,1.152388e-05,1.152388e-05,0.000000e+00
165,3.275277e-02,7.388040e-02,1.864944e+02,412,85,14,2.224636e+00,7.914649e-01,8.758464e-06,7.914562e-01
166,3.140728e-02,2.714474e-01,0.000000e+00,0,0,0,4.040040e-05,1.064362e-05,1.064362e-05,0.000000e+00
167,2.930981e-02,3.654358e-01,0.000000e+00,0,0,0,2.976471e-05,6.831704e-06,6.831704e-06,0.000000e+00
168,2.876893e-02,3.959327e-01,0.000000e+00,0,0,0,3.456589e-05,7.687347e-06,7.687347e-06,0.000000e+00
169,2.818722e-02,4.456083e-01,0.000000e+00,0,0,0,3.893143e-05,8.276525e-06,8.276525e-06,0.000000e+00
170,2.865905e-02,5.156264e-01,0.000000e+00,0,0,0,4.229572e-05,9.206644e-06,9.206644e-06,0.000000e+00
171,2.953171e-02,6.752076e-02,1.711062e+02,412,85,14,1.557136e+00,3.367113e-01,8.813331e-06,3.367025e-01
172,3.196458e-02,2.820671e-01,0.000000e+00,0,0,0,4.259073e-05,1.049533e-05,1.049533e-05,0.000000e+00
173,2.865407e-02,4.058232e-01,0.000000e+00,0,0,0,3.667888e-05,8.557327e-06,8.557327e-06,0.000000e+00
174,3.047965e-02,4.651741e-01,0.000000e+00,0,0,0,4.039221e-05,9.827120e-06,9.827120e-06,0.000000e+00
175,3.236480e-02,5.307235e-01,0.000000e+00,0,0,0,4.363138e-05,1.116307e-05,1.116307e-05,0.000000e+00
176,3.275308e-02,6.786903e-02,1.625029e+02,414,85,14,1.480113e+00,5.214456e-01,9.809624e-06,5.214359e-01
177,3.519339e-02,2.690569e-01,0.000000e+00,0,0,0,4.371468e-05,1.151802e-05,1.151802e-05,0.000000e+00
178,2.941587e-02,3.829874e-01,0.000000e+00,0,0,0,3.758053e-05,8.215789e-06,8.215789e-06,0.000000e+00
179,3.106569e-02,4.470316e-01,0.000000e+00,0,0,0,4.114104e-05,9.034791e-06,9.034791e-06,0.000000e+00
180,3.289313e-02,5.178762e-01,0.000000e+00,0,0,0,4.435672e-05,1.033674e-05,1.033674e-05,0.000000e+00
181,3.368241e-02,6.503414e-02,1.582846e+02,412,85,14,1.241116e+00,3.081986e-01,9.993159e-06,3.081886e-01
182,3.587190e-02,2.783609e-01,0.000000e+00,0,0,0,4.535613e-05,1.153002e-05,1.153002e-05,0.000000e+00
183,3.294138e-02,4.137840e-01,0.000000e+00,0,0,0,4.100363e-05,9.790710e-06,9.790710e-06,0.000000e+00
184,3.456201e-02,4.959390e-01,0.000000e+00,0,0,0,4.431363e-05,1.094956e-05,1.094956e-05,0.000000e+00
185,3.539082e-02,6.326546e-02,1.448356e+02,412,85,14,1.098307e+00,3.394563e-01,1.049346e-05,3.394458e-01
186,3.766217e-02,2.694163e-01,0.000000e+00,0,0,0,4.645094e-05,1.208970e-05,1.208970e-05,0.000000e+00
187,3.444067e-02,4.043388e-01,0.000000e+00,0,0,0,4.278050e-05,1.012249e-05,1.012249e-05,0.000000e+00
188,3.599910e-02,4.942620e-01,0.000000e+00,0,0,0,4.597843e-05,1.124307e-05,1.124307e-05,0.000000e+00
