iter,umax,divmax,pmax,pargmax_i,pargmax_j,pargmax_k,force_lin_sum,force_lin_max,visc_lin_max,pres_lin_max
174,1.357745e-01,4.027214e-01,8.164401e+00,22,66,41,7.822743e-05,1.624464e-05,1.585079e-06,1.555305e-05
175,1.365951e-01,4.077854e-01,8.156939e+00,22,66,41,7.963795e-05,1.687449e-05,1.535027e-06,1.624745e-05
176,1.381257e-01,4.225597e-01,7.990659e+00,17,64,41,7.240815e-05,1.401468e-05,1.495089e-06,1.344170e-05
177,1.365469e-01,4.336205e-01,8.024861e+00,16,63,40,6.987244e-05,1.238105e-05,1.453904e-06,1.174903e-05
178,1.350047e-01,4.399490e-01,8.036443e+00,16,63,40,6.618990e-05,9.805006e-06,1.400478e-06,9.233177e-06
179,1.364049e-01,4.508324e-01,7.976557e+00,16,63,40,6.425592e-05,8.612677e-06,1.361959e-06,8.132994e-06
180,1.357277e-01,4.618573e-01,8.136289e+00,16,64,40,5.828582e-05,9.546510e-06,1.348365e-06,9.043816e-06
181,1.324153e-01,4.712868e-01,8.294531e+00,16,64,40,5.558537e-05,1.225135e-05,1.299572e-06,1.181765e-05
182,1.307933e-01,4.761410e-01,8.320745e+00,16,64,40,5.099544e-05,9.722875e-06,1.242267e-06,9.360212e-06
183,1.310366e-01,4.777184e-01,8.315780e+00,16,63,39,4.567656e-05,5.764838e-06,1.221833e-06,5.502056e-06
184,1.297683e-01,4.794960e-01,8.279465e+00,16,63,39,4.237954e-05,5.300195e-06,1.247038e-06,5.033963e-06
185,1.265202e-01,4.872780e-01,8.377677e+00,16,64,39,4.407016e-05,9.106036e-06,1.215270e-06,8.826962e-06
186,1.233715e-01,4.964600e-01,8.499623e+00,16,64,39,3.777993e-05,7.491824e-06,1.135225e-06,7.273281e-06
187,1.233372e-01,5.027027e-01,8.505325e+00,16,64,39,3.849293e-05,5.920277e-06,1.096001e-06,5.794066e-06
188,1.222779e-01,5.042992e-01,8.451880e+00,16,64,39,3.317771e-05,4.281897e-06,1.120622e-06,4.239927e-06
189,1.200897e-01,5.017052e-01,8.398017e+00,16,65,39,3.194768e-05,3.961214e-06,1.142619e-06,3.886455e-06
190,1.187892e-01,5.007534e-01,8.476836e+00,16,65,39,3.381346e-05,4.684461e-06,1.109343e-06,4.585932e-06
191,1.184326e-01,5.081444e-01,8.485907e+00,16,65,39,3.265050e-05,4.851020e-06,1.060487e-06,4.654583e-06
192,1.180221e-01,5.154076e-01,8.421097e+00,16,65,39,3.132205e-05,3.914837e-06,1.037452e-06,3.836484e-06
193,1.172703e-01,5.190964e-01,8.335955e+00,16,65,39,3.530665e-05,4.428088e-06,1.043512e-06,4.359384e-06
194,1.167018e-01,5.199127e-01,8.264905e+00,15,63,38,3.506758e-05,4.006985e-06,1.057437e-06,3.885782e-06
195,1.162841e-01,5.177841e-01,8.351582e+00,15,64,38,3.564770e-05,3.668328e-06,1.061894e-06,3.511371e-06
196,1.161732e-01,5.131302e-01,8.404815e+00,15,64,38,3.840680e-05,3.777899e-06,1.053402e-06,3.468933e-06
197,1.160456e-01,5.139923e-01,8.407989e+00,15,64,38,4.284975e-05,4.163679e-06,1.044199e-06,4.279757e-06
198,1.158235e-01,5.149078e-01,8.371207e+00,15,64,38,4.388955e-05,4.973211e-06,1.042688e-06,5.068039e-06
199,1.154617e-01,5.131950e-01,8.288180e+00,15,64,38,4.707475e-05,5.756886e-06,1.049634e-06,5.833393e-06
200,1.149416e-01,5.091858e-01,8.240139e+00,15,65,38,5.215941e-05,6.698686e-06,1.062347e-06,6.746313e-06
201,1.145558e-01,5.028725e-01,8.250365e+00,15,65,38,5.714139e-05,7.469935e-06,1.078508e-06,7.488758e-06
202,1.144236e-01,5.007706e-01,8.224368e+00,15,65,38,6.326359e-05,8.686386e-06,1.098943e-06,8.676324e-06
203,1.142071e-01,4.994659e-01,8.164994e+00,15,65,38,6.926828e-05,9.127497e-06,1.122481e-06,9.221611e-06
204,1.139226e-01,4.968147e-01,8.066802e+00,15,65,38,7.642002e-05,1.032139e-05,1.145716e-06,1.038124e-05
205,1.134482e-01,4.919777e-01,7.952399e+00,15,65,38,8.352120e-05,1.122298e-05,1.172916e-06,1.124468e-05
206,1.127591e-01,4.852028e-01,7.868782e+00,15,66,38,8.923073e-05,1.212341e-05,1.204413e-06,1.210533e-05
207,1.127879e-01,4.806824e-01,7.813135e+00,15,66,38,9.432503e-05,1.276211e-05,1.239576e-06,1.270477e-05
208,1.128192e-01,4.771919e-01,7.724670e+00,15,66,38,1.040121e-04,1.348122e-05,1.280248e-06,1.338230e-05
209,1.126838e-01,4.757042e-01,7.614605e+00,15,66,38,1.101584e-04,1.388682e-05,1.325550e-06,1.375177e-05
210,1.124454e-01,4.739647e-01,7.494867e+00,15,66,38,1.197581e-04,1.407634e-05,1.376150e-06,1.390794e-05
211,1.123092e-01,4.704380e-01,7.402077e+00,14,64,37,1.233369e-04,1.442083e-05,1.436827e-06,1.422465e-05
212,1.125240e-01,4.656258e-01,7.306827e+00,14,64,37,1.287411e-04,1.426042e-05,1.498008e-06,1.404525e-05
