iter,u_fl,u_bd,u_in,div_fl,div_bd,div_in,p_fl,p_bd,p_in,nin,nbd
1320,2.019123e-01,1.859563e-01,1.595770e-01,7.298126e-01,4.243305e+01,2.205677e+01,1.168651e+01,9.987490e+00,5.339756e+00,4970,5495
1321,2.019698e-01,1.825054e-01,1.592717e-01,7.223129e-01,3.646463e+01,2.509100e+01,1.171253e+01,1.028281e+01,5.681159e+00,4930,5569
1322,1.986276e-01,1.787405e-01,1.588686e-01,7.165604e-01,4.024475e+01,2.355213e+01,1.156106e+01,9.623863e+00,5.519021e+00,4942,5626
1323,1.963993e-01,1.809240e-01,1.581733e-01,7.156067e-01,3.707745e+01,2.183067e+01,1.131308e+01,9.397669e+00,6.141678e+00,4961,5591
1324,1.941861e-01,1.810741e-01,1.640012e-01,7.008514e-01,4.229439e+01,2.098580e+01,1.120424e+01,9.012518e+00,5.157614e+00,4986,5569
1325,1.928239e-01,1.795197e-01,1.574949e-01,6.769180e-01,3.865832e+01,2.296070e+01,1.107521e+01,9.259649e+00,5.582838e+00,5004,5520
1326,1.898317e-01,1.779229e-01,1.570874e-01,6.608963e-01,3.797912e+01,1.715427e+01,1.095314e+01,8.894125e+00,4.663183e+00,5015,5508
1327,1.865412e-01,1.752302e-01,1.567638e-01,6.431341e-01,3.142532e+01,2.166698e+01,1.086126e+01,9.377344e+00,4.853781e+00,4970,5550
1328,1.845692e-01,1.717987e-01,1.565688e-01,6.418467e-01,3.860394e+01,1.911141e+01,1.069591e+01,8.480294e+00,4.729033e+00,4984,5530
1329,1.829444e-01,1.697115e-01,1.564001e-01,6.428375e-01,3.518319e+01,1.725808e+01,1.071652e+01,8.433592e+00,5.330455e+00,4981,5538
1330,1.798564e-01,1.707987e-01,1.562292e-01,6.494236e-01,3.255806e+01,1.836523e+01,1.057914e+01,8.279042e+00,4.607609e+00,4996,5528
1331,1.766211e-01,1.711308e-01,1.559912e-01,6.503143e-01,3.378294e+01,1.868756e+01,1.056018e+01,8.410235e+00,5.104163e+00,4998,5549
1332,1.746441e-01,1.709241e-01,1.558228e-01,6.466475e-01,2.974412e+01,1.397149e+01,1.056452e+01,8.063474e+00,4.332058e+00,4981,5549
1333,1.727891e-01,1.699171e-01,1.556017e-01,6.387291e-01,3.025859e+01,1.938961e+01,1.048123e+01,8.523762e+00,4.742879e+00,4972,5557
1334,1.709872e-01,1.690634e-01,1.550673e-01,6.475182e-01,3.413365e+01,1.545456e+01,1.060813e+01,7.880325e+00,4.323815e+00,4992,5508
1335,1.684712e-01,1.675637e-01,1.545581e-01,6.515064e-01,3.168183e+01,1.913055e+01,1.070367e+01,7.786613e+00,4.971328e+00,4970,5572
1336,1.668947e-01,1.663055e-01,1.540280e-01,6.499672e-01,3.437143e+01,1.730111e+01,1.074448e+01,7.875321e+00,4.418869e+00,4955,5589
1337,1.659186e-01,1.648752e-01,1.535459e-01,6.446915e-01,3.258997e+01,1.665545e+01,1.072543e+01,7.601357e+00,5.087197e+00,4976,5568
1338,1.654453e-01,1.635624e-01,1.532099e-01,6.363173e-01,3.226752e+01,2.120242e+01,1.065895e+01,7.175130e+00,4.241299e+00,4982,5550
1339,1.652291e-01,1.625271e-01,1.526805e-01,6.244254e-01,2.973534e+01,1.913638e+01,1.056317e+01,7.787058e+00,5.140362e+00,4974,5541
1340,1.655051e-01,1.614797e-01,1.526376e-01,6.162376e-01,3.477937e+01,1.876825e+01,1.063691e+01,7.490400e+00,4.322523e+00,4987,5531
1341,1.653310e-01,1.605675e-01,1.526694e-01,6.191864e-01,3.222571e+01,3.332430e+01,1.073792e+01,7.266531e+00,4.003190e+00,4984,5516
1342,1.645671e-01,1.600648e-01,1.527364e-01,6.193018e-01,3.833249e+01,1.937015e+01,1.079121e+01,7.704031e+00,4.043940e+00,4992,5523
1343,1.643089e-01,1.587822e-01,1.532108e-01,6.167603e-01,3.554516e+01,1.810660e+01,1.080884e+01,7.374863e+00,4.023014e+00,4981,5574
1344,1.647002e-01,1.590059e-01,1.532742e-01,6.104264e-01,3.123214e+01,2.086691e+01,1.075239e+01,7.085804e+00,4.441694e+00,4975,5577
1345,1.651921e-01,1.590109e-01,1.532979e-01,6.006026e-01,3.081822e+01,1.947060e+01,1.062385e+01,7.540817e+00,4.088632e+00,4980,5565
1346,1.655423e-01,1.577441e-01,1.536223e-01,5.977821e-01,3.570148e+01,2.216131e+01,1.063137e+01,7.136845e+00,4.919476e+00,4966,5576
1347,1.654653e-01,1.576122e-01,1.545691e-01,6.002665e-01,3.220369e+01,3.357345e+01,1.070416e+01,7.018971e+00,4.247400e+00,4985,5512
1348,1.649711e-01,1.582246e-01,1.540387e-01,6.000829e-01,3.892213e+01,1.912016e+01,1.075714e+01,7.247687e+00,3.964432e+00,4987,5505
1349,1.647547e-01,1.584404e-01,1.545361e-01,5.963647e-01,3.450380e+01,2.682003e+01,1.077069e+01,6.885621e+00,4.840723e+00,4993,5510
1350,1.654512e-01,1.578185e-01,1.556205e-01,5.897340e-01,3.446922e+01,3.481104e+01,1.071488e+01,6.874079e+00,4.257205e+00,5003,5497
1351,1.659924e-01,1.576180e-01,1.560811e-01,5.803061e-01,3.606189e+01,2.242926e+01,1.071085e+01,7.299225e+00,4.117310e+00,4995,5536
1352,1.666480e-01,1.581081e-01,1.618201e-01,5.986481e-01,4.099756e+01,4.009468e+01,1.075189e+01,7.129652e+00,5.056773e+00,5000,5531
1353,1.672513e-01,1.619584e-01,1.579994e-01,6.140213e-01,3.718874e+01,1.977980e+01,1.093513e+01,6.933734e+00,4.519243e+00,4991,5531
1354,1.672139e-01,1.626502e-01,1.593692e-01,6.223297e-01,4.021716e+01,3.525963e+01,1.093880e+01,7.608428e+00,4.432879e+00,4987,5538
1355,1.667410e-01,1.617715e-01,1.597321e-01,6.290092e-01,4.270386e+01,2.299576e+01,1.098433e+01,7.387473e+00,5.457316e+00,4970,5543
1356,1.663168e-01,1.627567e-01,1.657313e-01,6.303425e-01,4.343193e+01,4.285880e+01,1.093415e+01,7.243562e+00,4.918211e+00,4983,5556
1357,1.676651e-01,1.675107e-01,1.613542e-01,6.288605e-01,4.694796e+01,3.039465e+01,1.097351e+01,7.901902e+00,4.769838e+00,4979,5572
1358,1.684341e-01,1.666362e-01,1.630375e-01,6.326103e-01,5.154339e+01,3.032756e+01,1.099679e+01,7.623425e+00,4.841810e+00,4970,5577
1359,1.686326e-01,1.661325e-01,1.709553e-01,6.298485e-01,5.069310e+01,5.163095e+01,1.106115e+01,7.841522e+00,5.305783e+00,4998,5544
1360,1.682078e-01,1.700523e-01,1.641422e-01,6.773539e-01,5.699353e+01,3.479536e+01,1.115168e+01,8.332974e+00,5.096106e+00,4981,5556
1361,1.675038e-01,1.701495e-01,1.671578e-01,7.165766e-01,6.415665e+01,3.354852e+01,1.104085e+01,9.197680e+00,4.994089e+00,4964,5542
1362,1.668997e-01,1.714510e-01,1.672914e-01,7.749529e-01,6.389741e+01,3.393320e+01,1.096871e+01,9.525992e+00,5.648289e+00,4986,5535
1363,1.676544e-01,1.701101e-01,1.672428e-01,7.812004e-01,7.146339e+01,3.676828e+01,1.091298e+01,1.033325e+01,5.331210e+00,4967,5523
1364,1.682468e-01,1.781761e-01,1.697461e-01,8.395681e-01,7.145911e+01,3.470089e+01,1.101325e+01,1.088613e+01,6.608871e+00,4963,5529
1365,1.681660e-01,1.724216e-01,1.692237e-01,8.797884e-01,8.021159e+01,2.746062e+01,1.119407e+01,1.241813e+01,5.815548e+00,4978,5529
1366,1.678230e-01,1.721602e-01,1.698321e-01,8.818550e-01,8.210294e+01,3.732481e+01,1.119937e+01,1.486658e+01,5.397933e+00,4951,5532
1367,1.675391e-01,1.818540e-01,1.723077e-01,8.771372e-01,9.398629e+01,3.501527e+01,1.410718e+01,1.448521e+01,6.666932e+00,4967,5556
1368,1.669658e-01,1.743610e-01,1.709338e-01,9.204512e-01,9.102411e+01,3.623527e+01,1.336453e+01,1.645300e+01,6.096002e+00,4962,5533
1369,1.669036e-01,1.741643e-01,1.708272e-01,8.928947e-01,9.407701e+01,3.723120e+01,1.546589e+01,1.729890e+01,6.442024e+00,4993,5493
1370,1.688164e-01,1.748694e-01,1.727323e-01,9.403925e-01,1.015474e+02,3.303443e+01,1.600872e+01,1.626910e+01,6.378447e+00,4988,5510
1371,1.727894e-01,1.748830e-01,1.717954e-01,9.448700e-01,9.240335e+01,3.725515e+01,1.573173e+01,1.942739e+01,5.753588e+00,4979,5514
1372,1.754672e-01,1.767347e-01,1.721927e-01,8.961029e-01,8.282636e+01,8.387299e+01,1.790684e+01,1.671531e+01,7.032217e+00,5003,5478
1373,1.773876e-01,1.789351e-01,1.725799e-01,9.338608e-01,9.749923e+01,5.523563e+01,1.679088e+01,1.845975e+01,6.194695e+00,4981,5531
1374,1.789517e-01,1.811831e-01,1.729722e-01,9.744430e-01,8.733701e+01,6.010325e+01,1.629022e+01,1.676030e+01,7.516057e+00,4989,5505
1375,1.832424e-01,1.827033e-01,1.724976e-01,9.878159e-01,8.787473e+01,3.044809e+01,1.557871e+01,2.001086e+01,6.121799e+00,4989,5522
1376,1.874975e-01,1.819832e-01,1.777184e-01,8.423138e-01,1.031971e+02,6.727855e+01,1.716236e+01,1.701820e+01,7.462673e+00,4983,5506
1377,1.902515e-01,1.848845e-01,1.787799e-01,8.299732e-01,1.604653e+02,3.285796e+01,1.557457e+01,1.733985e+01,6.558708e+00,4982,5521
1378,1.933379e-01,1.879890e-01,1.800243e-01,8.741093e-01,7.892815e+01,4.230968e+01,1.611884e+01,1.722393e+01,5.502008e+00,4969,5524
1379,1.951551e-01,1.884505e-01,1.800825e-01,8.429241e-01,1.183318e+02,3.555411e+01,1.557439e+01,1.612091e+01,6.904326e+00,4987,5525
1380,1.976385e-01,1.914876e-01,1.808611e-01,7.318211e-01,1.000458e+02,3.345830e+01,1.418005e+01,1.519983e+01,5.710472e+00,4977,5503
1381,2.028633e-01,1.935930e-01,1.825955e-01,1.258820e+00,8.944573e+01,3.831121e+01,1.406097e+01,1.549183e+01,6.872009e+00,4978,5505
1382,2.048862e-01,1.960348e-01,1.822721e-01,8.667297e-01,1.313993e+02,3.698203e+01,1.329847e+01,1.440816e+01,5.867564e+00,4961,5531
1383,2.072607e-01,1.955300e-01,1.834361e-01,1.242325e+00,1.100808e+02,3.483546e+01,1.329765e+01,1.440356e+01,6.924794e+00,4979,5502
1384,2.073182e-01,1.995602e-01,1.846381e-01,1.521954e+00,1.264901e+02,3.533435e+01,1.318503e+01,1.359606e+01,5.876734e+00,4979,5501
1385,2.104826e-01,1.983115e-01,1.846473e-01,6.890144e-01,1.108843e+02,3.828019e+01,1.286471e+01,1.354327e+01,6.915559e+00,4975,5496
1386,2.124616e-01,2.027036e-01,1.819871e-01,7.481270e-01,9.108014e+01,2.879766e+01,1.285942e+01,1.337802e+01,5.914584e+00,4976,5497
1387,2.143919e-01,2.008995e-01,1.824190e-01,8.408661e-01,9.674480e+01,2.697969e+01,1.264952e+01,1.264302e+01,7.082293e+00,4974,5501
1388,2.175560e-01,2.028730e-01,1.821978e-01,1.043316e+00,1.024077e+02,3.205151e+01,1.268196e+01,1.192297e+01,5.978526e+00,4982,5489
1389,2.157813e-01,2.013421e-01,1.805445e-01,9.338131e-01,7.934395e+01,2.997991e+01,1.279333e+01,1.217169e+01,7.004625e+00,4987,5502
1390,2.172641e-01,2.029814e-01,1.812592e-01,1.031108e+00,7.956734e+01,3.530177e+01,1.243098e+01,1.135151e+01,5.970109e+00,4973,5505
1391,2.181999e-01,2.028811e-01,1.809668e-01,1.516035e+00,7.951880e+01,3.320307e+01,1.282787e+01,1.174013e+01,6.837434e+00,5003,5493
1392,2.173565e-01,2.032467e-01,1.848382e-01,1.030403e+00,6.763369e+01,2.472984e+01,1.274369e+01,1.121967e+01,5.931034e+00,5032,5436
1393,2.179251e-01,2.049522e-01,1.837206e-01,6.601715e-01,7.893445e+01,2.317552e+01,1.265191e+01,1.160216e+01,6.834938e+00,4992,5506
1394,2.178524e-01,2.010103e-01,1.771472e-01,6.624222e-01,7.352412e+01,2.718722e+01,1.285174e+01,1.113250e+01,5.739538e+00,5007,5503
1395,2.182362e-01,2.024619e-01,1.772286e-01,6.914062e-01,6.224365e+01,2.525017e+01,1.268707e+01,1.151087e+01,6.846642e+00,4977,5493
1396,2.156398e-01,2.018875e-01,1.778853e-01,7.127228e-01,7.143810e+01,3.011738e+01,1.287526e+01,1.063699e+01,5.731606e+00,4981,5534
1397,2.151115e-01,1.994468e-01,1.781870e-01,7.018089e-01,5.622268e+01,2.912871e+01,1.302505e+01,1.111846e+01,6.517590e+00,4975,5529
1398,2.153565e-01,2.006058e-01,1.774983e-01,6.928253e-01,5.838353e+01,3.262429e+01,1.280086e+01,1.098091e+01,7.193562e+00,4976,5467
1399,2.137370e-01,1.980735e-01,1.781491e-01,6.906357e-01,5.635833e+01,3.071962e+01,1.252092e+01,1.137564e+01,6.563044e+00,5010,5466
1400,2.126414e-01,1.950499e-01,1.768403e-01,7.046776e-01,4.912605e+01,2.263848e+01,1.256660e+01,1.099237e+01,7.564011e+00,5017,5484
1401,2.098573e-01,1.969779e-01,1.741849e-01,8.334618e-01,6.039521e+01,3.319019e+01,1.248804e+01,1.110542e+01,6.178995e+00,5013,5485
1402,2.090492e-01,1.958884e-01,1.720080e-01,7.467804e-01,5.279857e+01,2.510593e+01,1.254378e+01,1.044095e+01,6.910400e+00,5007,5429
1403,2.080003e-01,1.938600e-01,1.706410e-01,7.479019e-01,5.970866e+01,2.332696e+01,1.226713e+01,1.065483e+01,5.877861e+00,5029,5415
1404,2.048963e-01,1.890304e-01,1.691743e-01,8.698130e-01,4.928073e+01,2.813863e+01,1.224132e+01,1.091049e+01,6.161755e+00,5040,5433
1405,2.041073e-01,1.914237e-01,1.680994e-01,7.365417e-01,5.048050e+01,2.550038e+01,1.191760e+01,1.053447e+01,5.738875e+00,5016,5477
1406,2.026638e-01,1.906063e-01,1.671751e-01,7.182770e-01,4.329959e+01,1.857604e+01,1.190262e+01,1.067547e+01,6.505171e+00,4983,5524
1407,2.010027e-01,1.895471e-01,1.665542e-01,6.989059e-01,4.705500e+01,1.729343e+01,1.167076e+01,9.834865e+00,5.283756e+00,4980,5488
1408,1.975106e-01,1.863253e-01,1.657946e-01,6.694870e-01,4.693174e+01,2.515911e+01,1.167839e+01,9.851338e+00,5.881055e+00,4996,5491
1409,1.966490e-01,1.807979e-01,1.655105e-01,6.828079e-01,4.242922e+01,1.891069e+01,1.159214e+01,9.771912e+00,6.729025e+00,5015,5483
1410,1.959978e-01,1.834637e-01,1.647698e-01,6.823730e-01,4.374737e+01,2.393544e+01,1.151253e+01,1.003793e+01,5.765179e+00,5003,5522
1411,1.936730e-01,1.832871e-01,1.643090e-01,6.700897e-01,3.843908e+01,2.071881e+01,1.131605e+01,9.269503e+00,4.804750e+00,4998,5543
1412,1.910043e-01,1.829542e-01,1.636166e-01,6.458511e-01,3.797512e+01,1.802590e+01,1.109882e+01,9.702199e+00,5.492886e+00,5028,5472
1413,1.899216e-01,1.809419e-01,1.628203e-01,6.246567e-01,3.756420e+01,1.393854e+01,1.106337e+01,8.652325e+00,4.575555e+00,4994,5502
1414,1.878703e-01,1.790660e-01,1.622937e-01,6.230392e-01,4.263072e+01,1.654672e+01,1.097384e+01,8.826748e+00,5.157945e+00,4980,5535
1415,1.857805e-01,1.753891e-01,1.614407e-01,6.233120e-01,3.421864e+01,1.530905e+01,1.084339e+01,9.047032e+00,6.030381e+00,4980,5547
1416,1.827822e-01,1.728001e-01,1.602978e-01,6.171322e-01,4.072994e+01,1.821313e+01,1.072181e+01,8.984792e+00,4.907394e+00,4994,5540
1417,1.810203e-01,1.712451e-01,1.592893e-01,6.172562e-01,3.713774e+01,1.783415e+01,1.065821e+01,8.575188e+00,4.148728e+00,5000,5462
1418,1.791721e-01,1.708429e-01,1.581900e-01,6.257248e-01,3.623949e+01,1.359106e+01,1.072298e+01,8.825064e+00,4.857815e+00,5018,5468
1419,1.769180e-01,1.716124e-01,1.566061e-01,6.315384e-01,3.397267e+01,1.857538e+01,1.076495e+01,7.972022e+00,4.199958e+00,5008,5495
1420,1.739805e-01,1.710970e-01,1.563080e-01,6.322784e-01,3.403876e+01,1.477753e+01,1.070484e+01,8.033676e+00,4.830175e+00,5017,5496
1421,1.710174e-01,1.701966e-01,1.558652e-01,6.285286e-01,2.917044e+01,1.307240e+01,1.063780e+01,7.998943e+00,5.858815e+00,4995,5516
1422,1.704789e-01,1.694799e-01,1.552424e-01,6.201267e-01,3.626638e+01,1.584448e+01,1.064176e+01,8.040007e+00,4.897591e+00,4970,5561
1423,1.682225e-01,1.686500e-01,1.546349e-01,6.254272e-01,3.257527e+01,1.624532e+01,1.074855e+01,7.775268e+00,4.294492e+00,4979,5536
1424,1.659489e-01,1.679177e-01,1.538910e-01,6.308022e-01,3.277710e+01,1.151729e+01,1.083404e+01,8.152929e+00,4.875298e+00,4984,5531
1425,1.642679e-01,1.667039e-01,1.544038e-01,6.309128e-01,3.143636e+01,1.744804e+01,1.084789e+01,7.568875e+00,4.057911e+00,4998,5494
1426,1.637404e-01,1.662196e-01,1.545799e-01,6.272850e-01,3.011969e+01,3.016911e+01,1.078307e+01,7.683683e+00,4.681187e+00,5001,5462
1427,1.635634e-01,1.645245e-01,1.544491e-01,6.209564e-01,3.331550e+01,2.048297e+01,1.070797e+01,7.817202e+00,4.249135e+00,4996,5472
1428,1.640755e-01,1.643010e-01,1.544332e-01,6.111574e-01,3.317207e+01,1.634144e+01,1.058409e+01,7.241594e+00,5.046094e+00,4982,5514
1429,1.644604e-01,1.629766e-01,1.543178e-01,6.092834e-01,3.476601e+01,1.618300e+01,1.058881e+01,7.476004e+00,4.243456e+00,4983,5518
1430,1.649156e-01,1.617581e-01,1.532838e-01,6.137619e-01,3.400072e+01,2.016363e+01,1.062552e+01,7.494960e+00,5.416262e+00,4991,5516
1431,1.646998e-01,1.610755e-01,1.534741e-01,6.158028e-01,3.281591e+01,1.997691e+01,1.066303e+01,6.916492e+00,4.663022e+00,4991,5504
1432,1.651372e-01,1.601099e-01,1.537539e-01,6.148014e-01,3.119851e+01,2.002553e+01,1.063202e+01,7.282865e+00,4.316496e+00,5024,5492
1433,1.664650e-01,1.590489e-01,1.537730e-01,6.108942e-01,3.570417e+01,3.688302e+01,1.055828e+01,7.239986e+00,5.159643e+00,5023,5519
1434,1.671386e-01,1.594274e-01,1.553020e-01,6.070480e-01,3.362807e+01,2.314363e+01,1.044296e+01,6.788825e+00,4.502410e+00,5011,5506
1435,1.679866e-01,1.596874e-01,1.563694e-01,6.142120e-01,3.168436e+01,1.991511e+01,1.045813e+01,7.186674e+00,4.268297e+00,5021,5507
1436,1.685877e-01,1.601412e-01,1.568207e-01,6.153297e-01,3.237610e+01,2.439258e+01,1.057555e+01,7.338333e+00,5.163255e+00,4985,5535
1437,1.684003e-01,1.602159e-01,1.573526e-01,6.106911e-01,3.489376e+01,3.549440e+01,1.062143e+01,6.763643e+00,4.626932e+00,5008,5525
1438,1.676245e-01,1.606953e-01,1.582023e-01,6.031647e-01,3.744075e+01,2.222609e+01,1.057646e+01,7.343698e+00,4.484703e+00,5014,5525
1439,1.694399e-01,1.612676e-01,1.591222e-01,6.100426e-01,3.740652e+01,2.364646e+01,1.061452e+01,7.534765e+00,4.052293e+00,4988,5529
1440,1.710910e-01,1.614305e-01,1.596475e-01,6.310120e-01,3.628323e+01,1.857401e+01,1.067725e+01,6.953081e+00,4.952435e+00,5000,5458
1441,1.719015e-01,1.624895e-01,1.615201e-01,6.453857e-01,4.541572e+01,3.579967e+01,1.075358e+01,7.591466e+00,4.477063e+00,5000,5471
1442,1.721781e-01,1.637778e-01,1.622625e-01,6.523838e-01,4.322144e+01,2.120147e+01,1.076701e+01,7.711925e+00,4.360674e+00,4972,5501
1443,1.715346e-01,1.639165e-01,1.630138e-01,6.515250e-01,4.492896e+01,2.989499e+01,1.072796e+01,7.123008e+00,5.358153e+00,4983,5471
1444,1.710015e-01,1.646862e-01,1.650247e-01,8.761578e-01,4.962592e+01,4.153406e+01,1.072306e+01,7.864717e+00,4.854936e+00,4994,5483
1445,1.732755e-01,1.653684e-01,1.658308e-01,6.388950e-01,4.567071e+01,2.945105e+01,1.069908e+01,7.889163e+00,5.264247e+00,4977,5515
1446,1.743732e-01,1.658846e-01,1.665415e-01,6.334229e-01,5.379430e+01,3.142124e+01,1.067173e+01,7.698549e+00,5.775043e+00,4968,5509
1447,1.742317e-01,1.676749e-01,1.667015e-01,6.257820e-01,5.552605e+01,3.126260e+01,1.075059e+01,8.223252e+00,5.196816e+00,4989,5524
1448,1.736197e-01,1.689335e-01,1.688473e-01,7.297249e-01,5.546938e+01,3.284783e+01,1.068698e+01,8.477950e+00,5.204767e+00,4974,5526
1449,1.722000e-01,1.709457e-01,1.696721e-01,1.088989e+00,6.067445e+01,3.110762e+01,1.070744e+01,9.026771e+00,6.097051e+00,4959,5536
1450,1.740858e-01,1.721095e-01,1.726505e-01,7.561769e-01,6.852459e+01,3.596244e+01,1.057038e+01,1.006563e+01,5.804280e+00,4992,5551
1451,1.754316e-01,1.705228e-01,1.728044e-01,8.147945e-01,6.671150e+01,6.789895e+01,1.058010e+01,1.095475e+01,5.127190e+00,5013,5529
1452,1.751147e-01,1.708490e-01,1.727990e-01,8.598566e-01,7.505243e+01,3.818389e+01,1.071620e+01,1.137930e+01,6.229724e+00,4991,5529
1453,1.740978e-01,1.724420e-01,1.743786e-01,8.798208e-01,7.432613e+01,6.844769e+01,1.102557e+01,1.265527e+01,5.850019e+00,4998,5553
1454,1.723714e-01,1.713489e-01,1.745592e-01,9.071836e-01,8.678132e+01,3.366209e+01,1.192240e+01,1.349709e+01,7.060957e+00,5007,5511
1455,1.741513e-01,1.742704e-01,1.759553e-01,9.341145e-01,9.380453e+01,3.819320e+01,1.261415e+01,1.404795e+01,6.077343e+00,4984,5523
1456,1.748966e-01,1.755794e-01,1.752564e-01,9.302473e-01,9.107048e+01,3.563108e+01,1.399716e+01,1.751668e+01,5.556709e+00,4983,5548
1457,1.760035e-01,1.749330e-01,1.759750e-01,9.399920e-01,9.324078e+01,3.948548e+01,1.689646e+01,1.648943e+01,6.588479e+00,4999,5555
1458,1.812807e-01,1.740422e-01,1.768903e-01,9.533415e-01,5.987710e+01,8.246827e+01,1.576250e+01,1.759997e+01,5.976268e+00,5036,5494
1459,1.864741e-01,1.765983e-01,1.757142e-01,9.591446e-01,1.020903e+02,1.034400e+02,1.632270e+01,1.829184e+01,7.096882e+00,5002,5501
1460,1.915112e-01,1.782060e-01,1.750355e-01,9.542303e-01,8.967995e+01,4.002470e+01,1.648180e+01,1.862553e+01,6.096761e+00,5012,5486
1461,1.914026e-01,1.786925e-01,1.746528e-01,9.653692e-01,8.510850e+01,8.035189e+01,1.695474e+01,1.738122e+01,7.368780e+00,5025,5472
1462,1.907933e-01,1.798552e-01,1.754360e-01,9.522419e-01,9.744720e+01,3.803837e+01,1.625723e+01,2.030850e+01,6.495244e+00,4999,5480
1463,1.980032e-01,1.824084e-01,1.790799e-01,8.672867e-01,9.122034e+01,4.054050e+01,1.757165e+01,1.809286e+01,7.779824e+00,5003,5463
1464,2.030004e-01,1.836583e-01,1.810529e-01,1.195720e+00,9.207268e+01,7.257346e+01,1.611648e+01,1.704134e+01,6.783621e+00,5020,5459
1465,2.061826e-01,1.862480e-01,1.812738e-01,1.015388e+00,7.911201e+01,5.923157e+01,1.556861e+01,1.808705e+01,5.654807e+00,4998,5468
1466,2.085431e-01,1.878365e-01,1.826171e-01,1.127670e+00,6.886688e+01,3.397801e+01,1.557209e+01,1.615021e+01,6.739355e+00,4998,5474
1467,2.055784e-01,1.911760e-01,1.839668e-01,1.065521e+00,9.085189e+01,6.309606e+01,1.458699e+01,1.627265e+01,5.735623e+00,4983,5486
1468,2.106532e-01,1.922590e-01,1.828257e-01,1.626170e+00,1.133688e+02,5.057888e+01,1.474454e+01,1.579833e+01,6.938099e+00,4988,5475
1469,2.149969e-01,1.953871e-01,1.842988e-01,8.141289e-01,1.104381e+02,3.923300e+01,1.386332e+01,1.465475e+01,5.906485e+00,5007,5485
1470,2.192322e-01,1.953113e-01,1.824887e-01,1.391914e+00,7.846033e+01,3.614982e+01,1.352978e+01,1.512446e+01,7.118676e+00,4986,5472
1471,2.204304e-01,1.981093e-01,1.843911e-01,8.165283e-01,1.376452e+02,3.775730e+01,1.391638e+01,1.349221e+01,5.924173e+00,5013,5457
1472,2.238116e-01,1.988208e-01,1.857447e-01,7.062912e-01,9.462465e+01,3.539509e+01,1.279490e+01,1.371030e+01,7.085912e+00,5039,5422
1473,2.232607e-01,1.992744e-01,1.858484e-01,9.367599e-01,8.622109e+01,4.073054e+01,1.248156e+01,1.305151e+01,5.978353e+00,5017,5447
1474,2.205154e-01,2.011015e-01,1.845683e-01,9.965935e-01,9.673771e+01,3.805508e+01,1.252656e+01,1.271490e+01,6.858084e+00,5003,5473
1475,2.267836e-01,2.024064e-01,1.861971e-01,6.140442e-01,8.785368e+01,4.098016e+01,1.288559e+01,1.270205e+01,7.895383e+00,5001,5473
1476,2.270224e-01,2.015285e-01,1.868283e-01,1.090553e+00,8.748271e+01,2.616621e+01,1.279481e+01,1.180690e+01,7.022117e+00,4961,5538
1477,2.289185e-01,2.033499e-01,1.831014e-01,5.967178e-01,8.877365e+01,3.134163e+01,1.247607e+01,1.144718e+01,7.205663e+00,4958,5543
1478,2.284982e-01,2.018269e-01,1.837391e-01,7.215767e-01,8.079448e+01,3.696708e+01,1.238162e+01,1.182663e+01,6.855671e+00,4950,5568
1479,2.268866e-01,2.029635e-01,1.839993e-01,6.030807e-01,7.242521e+01,3.404522e+01,1.257700e+01,1.087798e+01,7.802881e+00,4949,5587
1480,2.253515e-01,2.020112e-01,1.832182e-01,6.240082e-01,8.403227e+01,3.175360e+01,1.274588e+01,1.141552e+01,6.494842e+00,4963,5532
1481,2.234935e-01,2.032005e-01,1.821633e-01,6.280136e-01,5.643696e+01,3.957546e+01,1.303121e+01,1.136632e+01,7.182486e+00,4974,5508
1482,2.266654e-01,2.008373e-01,1.795656e-01,6.356049e-01,7.046346e+01,3.421259e+01,1.262144e+01,1.154170e+01,6.631809e+00,4950,5570
1483,2.251395e-01,2.013402e-01,1.820486e-01,6.619797e-01,6.955882e+01,2.514593e+01,1.276107e+01,1.183988e+01,7.555261e+00,4991,5504
1484,2.264830e-01,2.006949e-01,1.814939e-01,6.806793e-01,5.264068e+01,2.304534e+01,1.265458e+01,1.125347e+01,6.241239e+00,4981,5461
1485,2.218683e-01,1.982938e-01,1.804414e-01,6.777191e-01,6.832722e+01,2.758867e+01,1.273080e+01,1.106791e+01,6.989791e+00,4979,5496
1486,2.209761e-01,1.993662e-01,1.793905e-01,7.285805e-01,6.139405e+01,2.547892e+01,1.282098e+01,1.107221e+01,6.146397e+00,4971,5495
