iter,umax,divmax,pmax,pargmax_i,pargmax_j,pargmax_k,force_lin_sum,force_lin_max,visc_lin_max,pres_lin_max
126,9.547273e-02,4.145567e-01,6.062984e+00,23,57,33,1.470837e-04,1.882437e-05,1.654992e-06,1.830578e-05
127,9.553206e-02,4.546471e-01,6.496231e+00,23,57,33,1.566010e-04,2.078004e-05,1.722709e-06,2.024847e-05
128,9.555328e-02,4.874880e-01,6.923665e+00,23,57,33,1.644036e-04,2.332027e-05,1.789551e-06,2.274913e-05
129,9.551007e-02,5.123556e-01,7.254745e+00,23,57,33,1.657720e-04,2.419306e-05,1.853169e-06,2.360055e-05
130,9.579385e-02,5.298476e-01,7.505514e+00,23,57,34,1.675651e-04,2.335613e-05,1.908999e-06,2.270659e-05
131,9.677133e-02,5.394583e-01,7.863931e+00,24,58,34,1.759737e-04,2.922225e-05,1.965013e-06,2.857795e-05
132,9.884015e-02,5.912685e-01,8.506067e+00,27,64,33,1.758718e-04,2.908000e-05,2.035262e-06,2.840539e-05
133,1.013854e-01,6.426125e-01,9.694492e+00,18,55,34,1.900390e-04,3.278403e-05,2.102384e-06,3.213141e-05
134,1.041948e-01,6.819363e-01,1.048255e+01,18,55,35,1.976964e-04,3.526431e-05,2.177415e-06,3.456694e-05
135,1.085534e-01,7.221022e-01,1.100473e+01,18,55,37,1.952687e-04,3.731972e-05,2.227239e-06,3.655306e-05
136,1.132091e-01,7.694740e-01,1.137499e+01,18,55,36,2.010051e-04,3.907056e-05,2.265453e-06,3.830638e-05
137,1.180932e-01,8.111992e-01,1.267083e+01,19,56,31,2.122842e-04,4.401307e-05,2.303083e-06,4.329679e-05
138,1.234928e-01,8.413048e-01,1.341072e+01,18,56,34,2.136683e-04,4.760004e-05,2.322726e-06,4.685012e-05
139,1.285331e-01,8.907022e-01,1.572745e+01,18,56,35,2.037748e-04,4.394629e-05,2.296271e-06,4.318244e-05
140,1.311567e-01,9.885397e-01,1.717983e+01,18,56,37,2.152387e-04,5.109361e-05,2.335366e-06,5.031117e-05
141,1.302695e-01,1.073811e+00,1.684927e+01,19,57,32,2.206023e-04,5.623783e-05,2.371657e-06,5.543330e-05
142,1.373136e-01,1.113106e+00,1.886736e+01,18,57,32,2.009504e-04,5.100281e-05,2.290020e-06,5.018658e-05
143,1.409199e-01,1.141367e+00,2.125805e+01,18,57,34,2.211633e-04,6.022388e-05,2.338577e-06,5.943636e-05
144,1.370393e-01,1.057146e+00,1.874285e+01,18,57,36,2.084556e-04,5.653706e-05,2.322155e-06,5.571465e-05
145,1.409279e-01,1.060383e+00,2.230872e+01,18,58,32,1.974276e-04,5.570739e-05,2.279550e-06,5.486323e-05
146,1.409132e-01,1.102027e+00,2.085987e+01,18,58,34,2.127214e-04,6.004475e-05,2.333149e-06,5.920284e-05
147,1.414094e-01,1.099342e+00,1.867628e+01,18,58,34,2.100621e-04,6.489810e-05,2.265759e-06,6.405047e-05
148,1.403809e-01,1.092010e+00,2.144128e+01,18,59,33,2.000487e-04,6.220900e-05,2.344215e-06,6.132079e-05
